,Branch length stretch,date,numdate
A/Bangladesh/1315/2021|EPI_ISL_9525796|2021-10-18,1.0000004296635374e-06,2021-10-18,2021.808351800856
A/Bangladesh/1691/2021|EPI_ISL_9525979|2021-09-05,1.0000004296635054e-06,2021-09-05,2021.6915013432344
A/Bangladesh/1693/2021|EPI_ISL_9525915|2021-09-07,1.0000004296635054e-06,2021-09-07,2021.69693624824
A/Bangladesh/2012/2021|EPI_ISL_9346225|2021-10-09,1.0000004296635717e-06,2021-10-09,2021.7838947283306
A/Bangladesh/2020/2021|EPI_ISL_9346227|2021-10-13,1.0000004296635717e-06,2021-10-13,2021.7947645383417
A/Bangladesh/2028/2021|EPI_ISL_9346246|2021-10-18,2.0,2021-10-18,2021.8083518005535
A/Bangladesh/2036/2021|EPI_ISL_9525810|2021-09-14,0.7871641995768056,2021-09-14,2021.7159584154574
A/Bangladesh/2050/2021|EPI_ISL_9346237|2021-09-28,0.5622516658907191,2021-09-28,2021.754002750497
A/Bangladesh/2051/2021|EPI_ISL_9525983|2021-10-02,1.0000004296635285e-06,2021-10-02,2021.7648725608108
A/Bangladesh/2058/2021|EPI_ISL_9525897|2021-10-06,0.46705005996758264,2021-10-06,2021.7757423705195
A/Bangladesh/2062/2021|EPI_ISL_9525806|2021-10-10,1.0000004296635285e-06,2021-10-10,2021.7866121808333
A/Bangladesh/2066/2021|EPI_ISL_9525962|2021-10-13,0.552451996226016,2021-10-13,2021.7947645380393
A/Bangladesh/2067/2021|EPI_ISL_9525970|2021-10-13,0.9983064903787321,2021-10-13,2021.7947645380393
A/Bangladesh/2110/2021|EPI_ISL_10491791|2021-09-04,1.0000004296635054e-06,2021-09-04,2021.6887838907317
A/Bangladesh/2212/2021|EPI_ISL_9525942|2021-09-13,0.9495947807523702,2021-09-13,2021.7132409629546
A/Bangladesh/2221/2021|EPI_ISL_9525809|2021-09-20,2.0,2021-09-20,2021.7322631304744
A/Bangladesh/2225/2021|EPI_ISL_9525807|2021-09-28,1.2412281656706854,2021-09-28,2021.754002750497
A/Bangladesh/2227/2021|EPI_ISL_9525925|2021-09-28,1.0000004296635717e-06,2021-09-28,2021.7540027507994
A/Bangladesh/2230/2021|EPI_ISL_9525787|2021-09-28,0.40321204729793053,2021-09-28,2021.754002750497
A/Bangladesh/2290/2021|EPI_ISL_9525940|2021-10-12,0.9982692907683631,2021-10-12,2021.7920470855365
A/Bangladesh/2294/2021|EPI_ISL_9525927|2021-10-17,0.3244314261560949,2021-10-17,2021.8056343480507
A/Bangladesh/2315/2021|EPI_ISL_9525888|2021-10-31,2.0,2021-10-31,2021.8436786830903
A/Bangladesh/3002/2015|EPI_ISL_205498|2015-05-07,0.5500027271762811,2015-05-07,2015.407392430143
A/Bangladesh/3005/2021|EPI_ISL_5978854|2021-09-06,1.0000004296635137e-06,2021-09-06,2021.6942187957372
A/Bangladesh/3005/2021|EPI_ISL_5978982|2021-09-06,1.0000004296635137e-06,2021-09-06,2021.6942187957372
A/Bangladesh/3006/2021|EPI_ISL_5978910|2021-09-06,1.000000429663498e-06,2021-09-06,2021.6942187957372
A/Bangladesh/3006/2021|EPI_ISL_5979042|2021-09-06,1.000000429663498e-06,2021-09-06,2021.6942187957372
A/Bangladesh/3008/2021|EPI_ISL_9346230|2021-10-06,0.9986894363184582,2021-10-06,2021.7757423705195
A/Bangladesh/3011/2021|EPI_ISL_5978805|2021-09-09,1.0000004296635717e-06,2021-09-09,2021.7023711532456
A/Bangladesh/3011/2021|EPI_ISL_5979012|2021-09-09,1.0000004296635717e-06,2021-09-09,2021.7023711532456
A/Bangladesh/3012/2021|EPI_ISL_9346233|2021-10-13,1.4053540336802055,2021-10-13,2021.7947645380393
A/Bangladesh/3013/2021|EPI_ISL_5978864|2021-09-10,1.0000004296635717e-06,2021-09-10,2021.7050886057484
A/Bangladesh/3013/2021|EPI_ISL_5978961|2021-09-10,1.0000004296635717e-06,2021-09-10,2021.7050886057484
A/Bangladesh/3014/2021|EPI_ISL_5978904|2021-09-10,0.9987516669302952,2021-09-10,2021.705088605446
A/Bangladesh/3015/2021|EPI_ISL_5978835|2021-09-11,1.0000004296635285e-06,2021-09-11,2021.7078060582512
A/Bangladesh/3015/2021|EPI_ISL_5979032|2021-09-11,1.0000004296635285e-06,2021-09-11,2021.7078060582512
A/Bangladesh/3019/2021|EPI_ISL_5978825|2021-09-13,1.0000004296635054e-06,2021-09-13,2021.713240963257
A/Bangladesh/3019/2021|EPI_ISL_5979002|2021-09-13,1.0000004296635054e-06,2021-09-13,2021.713240963257
A/Bangladesh/3021/2021|EPI_ISL_9346214|2021-10-22,2.0,2021-10-22,2021.819221610565
A/Bangladesh/3022/2021|EPI_ISL_9346212|2021-10-18,0.9126280861712507,2021-10-18,2021.8083518005535
A/Bangladesh/3023/2021|EPI_ISL_9346217|2021-11-15,1.07464937292208,2021-11-15,2021.8844404706326
A/Bangladesh/3026/2021|EPI_ISL_9346222|2021-09-22,0.8272012541839207,2021-09-22,2021.73769803548
A/Bangladesh/3036/2021|EPI_ISL_9346213|2021-09-21,1.0000004296635285e-06,2021-09-21,2021.7349805832796
A/Bangladesh/3039/2021|EPI_ISL_9346229|2021-09-30,2.0,2021-09-30,2021.7594376555028
A/Bangladesh/3051/2021|EPI_ISL_9346244|2021-09-28,0.979337957356432,2021-09-28,2021.754002750497
A/Bangladesh/3210810034/2021|EPI_ISL_5978766|2021-08-29,1.0000004296635054e-06,2021-08-29,2021.6724791757147
A/Bangladesh/3210810034/2021|EPI_ISL_5979022|2021-08-29,1.0000004296635054e-06,2021-08-29,2021.6724791757147
A/Bangladesh/3210910005/2021|EPI_ISL_5978874|2021-09-04,1.0000004296635717e-06,2021-09-04,2021.6887838907317
A/Bangladesh/3210910019/2021|EPI_ISL_5978845|2021-09-09,1.0000004296635717e-06,2021-09-09,2021.7023711532456
A/Bangladesh/3211111022/2021|EPI_ISL_9346220|2021-11-16,0.755349816073016,2021-11-16,2021.8871579231354
A/Bangladesh/4001/2021|EPI_ISL_5978785|2021-09-04,1.000000429663622e-06,2021-09-04,2021.6887838907317
A/Bangladesh/4006/2021|EPI_ISL_5978815|2021-09-14,2.0,2021-09-14,2021.7159584154574
A/Bangladesh/4009/2021|EPI_ISL_5978876|2021-09-09,1.0000004296635717e-06,2021-09-09,2021.7023711532456
A/Bangladesh/4009/2021|EPI_ISL_5978971|2021-09-09,1.0000004296635717e-06,2021-09-09,2021.7023711532456
A/Bangladesh/4014/2021|EPI_ISL_5978883|2021-09-12,1.0000004296635374e-06,2021-09-12,2021.7105235107542
A/Bangladesh/4014/2021|EPI_ISL_5978951|2021-09-12,1.0000004296635374e-06,2021-09-12,2021.7105235107542
A/Bangladesh/4017/2021|EPI_ISL_4876019|2021-08-12,1.0000004296635253e-06,2021-08-12,2021.6262824831665
A/Bangladesh/4017/2021|EPI_ISL_5333945|2021-08-12,1.0000004296635253e-06,2021-08-12,2021.6262824831665
A/Bangladesh/4018/2021|EPI_ISL_9346238|2021-09-15,0.6135086832829603,2021-09-15,2021.7186758679604
A/Bangladesh/4020/2021|EPI_ISL_9346234|2021-10-14,0.9981782561006769,2021-10-14,2021.797481990542
A/Bangladesh/4028/2021|EPI_ISL_9346235|2021-09-19,0.6438697302203106,2021-09-19,2021.7295456779716
A/Bangladesh/4031/2021|EPI_ISL_9346219|2021-09-26,1.1826257398253004,2021-09-26,2021.7485678454914
A/Bangladesh/4046/2021|EPI_ISL_9346240|2021-09-27,1.000000429663498e-06,2021-09-27,2021.7512852982966
A/Bangladesh/491/2021|EPI_ISL_9525936|2021-09-22,0.36210362803021817,2021-09-22,2021.73769803548
A/Bangladesh/520/2021|EPI_ISL_9525907|2021-09-06,1.0201321319565195,2021-09-06,2021.6942187954348
A/Bangladesh/537/2021|EPI_ISL_9525781|2021-09-29,0.9983066309889157,2021-09-29,2021.7567202029998
A/Bangladesh/682/2021|EPI_ISL_9525808|2021-09-19,1.0000004296635717e-06,2021-09-19,2021.729545678274
A/Bangladesh/687/2021|EPI_ISL_9525982|2021-09-28,2.0,2021-09-28,2021.754002750497
A/Bangladesh/704/2021|EPI_ISL_9525941|2021-10-18,1.0000004296635717e-06,2021-10-18,2021.808351800856
A/Bangladesh/8001/2021|EPI_ISL_6307000|2021-09-02,1.0000004296635717e-06,2021-09-02,2021.6833489857258
A/Bangladesh/8002/2021|EPI_ISL_9346231|2021-10-02,2.0,2021-10-02,2021.7648725605084
A/Bangladesh/8011/2021|EPI_ISL_9346245|2021-10-11,1.0000004296635717e-06,2021-10-11,2021.7893296333364
A/Bangladesh/8015/2021|EPI_ISL_5978921|2021-09-13,1.0000004296635253e-06,2021-09-13,2021.713240963257
A/Bangladesh/8018/2021|EPI_ISL_9346236|2021-09-18,0.993152274707502,2021-09-18,2021.7268282254686
A/Bangladesh/8030/2021|EPI_ISL_9346242|2021-10-21,0.9982220339560994,2021-10-21,2021.816504158062
A/Bangladesh/8036/2021|EPI_ISL_9346223|2021-09-29,0.9895369414026615,2021-09-29,2021.7567202029998
A/Bangladesh/82228/2021|EPI_ISL_9525984|2021-09-28,1.0000004296635717e-06,2021-09-28,2021.7540027507994
A/Bangladesh/885/2021|EPI_ISL_9525954|2021-09-16,0.6212284932768063,2021-09-16,2021.7213933204632
A/Bangladesh/898/2021|EPI_ISL_9525878|2021-10-05,0.512684480603916,2021-10-05,2021.7730249180167
A/Bangladesh/9002/2021|EPI_ISL_9346232|2021-10-04,2.0,2021-10-04,2021.770307465514
A/Bangladesh/9004/2021|EPI_ISL_5978893|2021-09-08,1.0000004296635285e-06,2021-09-08,2021.699653700743
A/Bangladesh/9004/2021|EPI_ISL_5978992|2021-09-08,1.0000004296635285e-06,2021-09-08,2021.699653700743
A/Bangladesh/9005/2021|EPI_ISL_5978795|2021-09-08,0.9745257313406931,2021-09-08,2021.6996537004406
A/Bangladesh/9009/2021|EPI_ISL_5978930|2021-09-09,1.0000004296635717e-06,2021-09-09,2021.7023711532456
A/Bangladesh/9031/2021|EPI_ISL_9346216|2021-09-25,1.002315157130699,2021-09-25,2021.7458503929884
A/Baushar/52119648/2021|EPI_ISL_8576490|2021-10-10,1.000000429663498e-06,2021-10-10,2021.7866121808333
A/Bayern/16/2020|EPI_ISL_410958|2020-01-24,0.9028106065396816,2020-01-24,2020.0902424556407
A/Bayern/49/2020|EPI_ISL_481424|2020-03-10,1.1612333041279217,2020-03-10,2020.215245270771
A/Bayern/54/2020|EPI_ISL_481410|2020-03-02,0.7352424373532799,2020-03-02,2020.1935056507484
A/Beirut/296/2020|EPI_ISL_527187|2020-02-19,0.9991527958475044,2020-02-19,2020.1608962207142
A/Belgium/G0001/2022|EPI_ISL_12241587|2021-12-17,1.0000004296635264e-06,2021-12-17,2021.9713989510258
A/Belgium/G0001/2022|EPI_ISL_9842675|2021-12-17,1.0000004296635264e-06,2021-12-17,2021.9713989510258
A/Belgium/G0079/2020|EPI_ISL_477405|2020-01-20,1.0000004296635643e-06,2020-01-20,2020.079372645932
A/Belgium/G0080/2020|EPI_ISL_477406|2020-01-20,1.0000004296634571e-06,2020-01-20,2020.079372645932
A/Belgium/H0007/2022|EPI_ISL_12241588|2022-01-11,0.9969698534521252,2022-01-11,2022.0400146264196
A/Belgium/H0017/2022|EPI_ISL_12241589|2022-01-05,2.0,2022-01-05,2022.0237099114026
A/Belgium/H0018/2022|EPI_ISL_12241590|2021-12-20,1.0000004296635713e-06,2021-12-20,2021.979551308534
A/Belgium/H0025/2022|EPI_ISL_12241591|2021-12-10,1.0000004296635713e-06,2021-12-10,2021.952376783506
A/Belgium/H0032/2022|EPI_ISL_12241592|2022-01-18,1.0000004296635403e-06,2022-01-18,2022.0590367942418
A/Belgium/H0038/2022|EPI_ISL_12241593|2022-01-17,0.998305585693152,2022-01-17,2022.0563193414366
A/Belgium/H0041/2022|EPI_ISL_12241594|2022-01-19,2.0,2022-01-19,2022.0617542464422
A/Belgium/H0042/2022|EPI_ISL_12241595|2022-01-20,0.5863818479112103,2022-01-20,2022.064471698945
A/Belgium/IG0080/2020|EPI_ISL_1835186|2021-01-20,2.0,2021-01-20,2021.0719221722873
A/Belgium/IG0090/202|EPI_ISL_1837415|2020-01-20,0.7554740304224262,2020-01-20,2020.0793726456295
A/Belgium/IS0181/2020|EPI_ISL_2295816|2020-01-16,1.4568592126297937,2020-01-16,2020.0685028356181
A/Belgium/S0048/2022|EPI_ISL_12241596|2021-12-26,2.0,2021-12-26,2021.9958560232487
A/Belgium/S0060/2022|EPI_ISL_12241597|2021-12-26,1.0000004296636056e-06,2021-12-26,2021.9958560235511
A/Belgium/S0063/2022|EPI_ISL_12241598|2021-12-07,1.0000004296635945e-06,2021-12-07,2021.9442244259974
A/Belgium/S0194/2020|EPI_ISL_477445|2020-01-18,1.0000004296634925e-06,2020-01-18,2020.0739377409263
A/Belgium/S0960/2020|EPI_ISL_477482|2020-02-11,2.0,2020-02-11,2020.1391566006916
A/Belgium/S1115/2020|EPI_ISL_477490|2020-02-19,1.9513612121734745,2020-02-19,2020.1608962207142
A/Berlin/31/2020|EPI_ISL_645137|2020-02-03,1.0411925755492295,2020-02-03,2020.117416980669
A/Bhutan/329/2020|EPI_ISL_654737|2020-02-20,1.0000004296635253e-06,2020-02-20,2020.1636136735196
A/Bhutan/953/2020|EPI_ISL_637255|2020-02-10,1.0379277927810153,2020-02-10,2020.1364391481889
A/Bosnia_and_Herzegovina/212/2020|EPI_ISL_527191|2020-02-03,1.5826095462151217,2020-02-03,2020.117416980669
A/Bourgogne/16916/2022|EPI_ISL_11814546|2022-03-03,0.9641503451132994,2022-03-03,2022.178604704064
A/Bremen/3/2022|EPI_ISL_11789577|2022-02-23,0.9872101478471474,2022-02-23,2022.1568650840413
A/Bretagne/18383/2022|EPI_ISL_11814500|2022-03-07,0.7095788271114933,2022-03-07,2022.189474514075
A/Bretagne/18387/2022|EPI_ISL_11814552|2022-03-09,0.6588481606780329,2022-03-09,2022.1949094190807
A/Brisbane/02/2018|EPI_ISL_406712|2018-01-04,1.097914108648474,2018-01-04,2018.0507943522687
A/Brisbane/181/2015|EPI_ISL_209042|2015-10-06,1.4032365843712862,2015-10-06,2015.8204452105729
A/Brisbane/37/2017|EPI_ISL_269278|2017-04-03,2.0,2017-04-03,2017.3000980983625
A/British_Columbia/018/2020|EPI_ISL_411404|2020-01-20,2.0,2020-01-20,2020.0793726456295
A/British_Columbia/221/2019|EPI_ISL_411394|2019-12-28,0.9221410702496959,2019-12-28,2020.0161918749388
A/Bucuresti/256303/2020|EPI_ISL_411167|2020-01-13,1.0000004296634925e-06,2020-01-13,2020.0603504784121
A/Bulgaria/1257/2020|EPI_ISL_527203|2020-03-04,1.1177841952682346,2020-03-04,2020.1989405557538
A/Buryatia/3V/2020|EPI_ISL_414657|2020-01-10,2.0,2020-01-10,2020.0521981206014
A/CHIBA-C/60/2019|EPI_ISL_410504|2019-12-02,0.5915069979652968,2019-12-02,2019.9455381098653
A/California/172/2019|EPI_ISL_397017|2019-10-05,1.0000004296634925e-06,2019-10-05,2019.7879258650037
A/California/206/2019|EPI_ISL_400059|2019-11-17,0.39974283682997597,2019-11-17,2019.904776322323
A/California/209/2019|EPI_ISL_400901|2019-11-15,1.0000004296634495e-06,2019-11-15,2019.8993414176196
A/California/225/2019|EPI_ISL_404493|2019-12-06,0.6635438161350373,2019-12-06,2019.9564079198767
A/California/236/2019|EPI_ISL_409214|2019-11-29,0.6149480481711608,2019-11-29,2019.9373857523567
A/California/32/2020|EPI_ISL_415836|2020-02-05,1.0062855613878778,2020-02-05,2020.122851885675
A/California/41/2020|EPI_ISL_418595|2020-02-21,0.7364071319161956,2020-02-21,2020.16633112572
A/Cambodia/1095/2017|EPI_ISL_305935|2017-12-07,2.0,2017-12-07,2017.9740263190638
A/Canarias/549/2022|EPI_ISL_9714214|2022-01-01,1.000000429663544e-06,2022-01-01,2022.0128401016937
A/Canarias/550/2022|EPI_ISL_9714256|2022-01-01,1.000000429663544e-06,2022-01-01,2022.0128401016937
A/Canarias/551/2022|EPI_ISL_9714215|2022-01-01,1.000000429663544e-06,2022-01-01,2022.0128401016937
A/Canarias/555/2022|EPI_ISL_9714219|2022-01-01,1.000000429663544e-06,2022-01-01,2022.0128401016937
A/Canarias/558/2022|EPI_ISL_9714221|2022-01-01,1.000000429663544e-06,2022-01-01,2022.0128401016937
A/Canarias/9656/2021|EPI_ISL_6917705|2021-11-08,1.0000004296634878e-06,2021-11-08,2021.8654183034153
A/Canarias/9656/2021|EPI_ISL_9140509|2021-11-08,1.0000004296634878e-06,2021-11-08,2021.8654183034153
A/Cardiff/9107/2019|EPI_ISL_399960|2019-11-26,2.0,2019-11-26,2019.9292333948483
A/CastillaLaMancha/1466/2020|EPI_ISL_536802|2020-02-24,2.0,2020-02-24,2020.1744834832284
A/CastillaLaMancha/1546/2022|EPI_ISL_12646200|2022-03-25,0.9491420086062129,2022-03-25,2022.238388659126
A/CastillaLaMancha/1588/2022|EPI_ISL_12646216|2022-03-31,2.0,2022-03-31,2022.254693374143
A/CastillaLaMancha/1635/2022|EPI_ISL_12646226|2022-04-02,9.999999959827128e-07,2022-04-02,2022.260128279451
A/CastillaLaMancha/1636/2022|EPI_ISL_12646227|2022-04-02,9.999999959827128e-07,2022-04-02,2022.260128279451
A/Catalonia/NSVH101151610/2019|EPI_ISL_405591|2019-12-11,1.4543857301057075,2019-12-11,2019.9699951823907
A/Catalonia/NSVH101167278/2020|EPI_ISL_463708|2020-01-06,0.9991528315715137,2020-01-06,2020.04132831059
A/Catalonia/NSVH101173273/2020|EPI_ISL_463711|2020-01-16,0.9991530015045623,2020-01-16,2020.0685028356181
A/Catalonia/NSVH101177015/2020|EPI_ISL_411864|2020-01-22,2.0,2020-01-22,2020.084807550635
A/Catalonia/NSVH101717090/2022|EPI_ISL_9994830|2022-01-03,0.9983057643390654,2022-01-03,2022.018275006397
A/Catalonia/NSVH101729016/2022|EPI_ISL_9994939|2022-01-16,1.0000004296635403e-06,2022-01-16,2022.053601889236
A/Catalonia/NSVH101729473/2022|EPI_ISL_9995287|2022-01-17,2.0,2022-01-17,2022.0563193414366
A/Catalonia/NSVH101729816/2022|EPI_ISL_9995286|2022-01-17,1.0000004296635403e-06,2022-01-17,2022.056319341739
A/Catalonia/NSVH101730626/2022|EPI_ISL_12705831|2022-01-18,1.0000004296635403e-06,2022-01-18,2022.0590367942418
A/Catalonia/NSVH101730739/2022|EPI_ISL_9995288|2022-01-18,1.0000004296635403e-06,2022-01-18,2022.0590367942418
A/Catalonia/NSVH101731391/2022|EPI_ISL_9994997|2022-01-19,1.0000004296635054e-06,2022-01-19,2022.0617542467446
A/Catalonia/NSVH101733051/2022|EPI_ISL_9995289|2022-01-21,1.0000004296635499e-06,2022-01-21,2022.0671891517504
A/Catalonia/NSVH101733715/2022|EPI_ISL_9994999|2022-01-21,1.0000004296635499e-06,2022-01-21,2022.0671891517504
